"","returns","lead_returns","ENV_NLP","SOC_NLP","GOV_NLP","ENV_Survey","SOC_Survey","GOV_Survey","Credit_Rating","Size"
"902",0.00781357860238548,0.00184577783905833,0,0,0,72.2,210,156,23,1999059
"903",0.00184577783905833,0.00688042967015464,0,0,0,72.2,210,156,23,1984125
"904",0.00688042967015464,0.00473659813705877,0,0,0,72.2,210,156,23,1924715
"905",0.00473659813705877,-0.00605056016722654,0,0,0,72.2,210,156,23,1812941
"906",-0.00605056016722654,-0.00606843644767688,0,0,0,72.2,210,156,23,1738524
"907",-0.00606843644767688,0.00631549909091846,0,0,0,72.2,210,156,23,1599527
"908",0.00631549909091846,0.000805866326877355,0,0,0,72.2,210,156,23,1614408
"909",0.000805866326877355,0.00604426323860158,0,0,0,72.2,210,156,23,1639214
"910",0.00604426323860158,0.00431637334527111,0,0,0,102.8,191,159,23,1622415
"911",0.00431637334527111,-0.00490830509236611,0,0,0,102.8,191,159,23,1655078
"912",-0.00490830509236611,0.0064434302223914,0,0,0,102.8,191,159,23,1855797
"913",0.0064434302223914,0.00786876212591287,0,0,0,102.8,191,159,23,1877833
"914",0.00786876212591287,0.00136644494246882,0,0,0,102.8,191,159,23,2094069
"915",0.00136644494246882,0.00465566372638893,0,0,0,102.8,191,159,23,2069528
"916",0.00465566372638893,0.00369142723682747,0,0,0,102.8,191,159,23,2349713
"917",0.00369142723682747,0.00376914805397116,0,0,0,102.8,191,159,23,2364621
"918",0.00376914805397116,0.00651473602602261,0,0,0,102.8,191,159,23,2354603
"919",0.00651473602602261,0.0069570362354903,0,0,0,102.8,191,159,23,2670131
"920",0.0069570362354903,0.000336484581684819,0,0,0,102.8,191,159,23,2806691
"921",0.000336484581684819,0.00857431270109203,0,0,0,102.8,191,159,23,2441776
"922",0.00857431270109203,0.00660329836971367,0,0,0,140.3,212,141,23,2632704
"923",0.00660329836971367,0.00276284242548313,0,0,0,140.3,212,141,23,2719417
"924",0.00276284242548313,0.00295363325601478,0,0,0,140.3,212,141,23,2339508
"925",0.00295363325601478,0.00764472917382361,0,0,0,140.3,212,141,23,2220446
"926",0.00764472917382361,0.0025292215039651,0,0,0,140.3,212,141,23,2337151
"927",0.0025292215039651,0.0106467319941153,0,0,0,140.3,212,141,23,2347316
